return_item_id,return_id,order_id,product_id,product_name,category,quantity_returned,unit_price,refunded_amount
328,RTN-31066006,ORD-38522203,303,Educational Car,Toys,3,20.01,60.03
329,RTN-31066006,ORD-38522203,1208,Compact Speaker,Electronics,1,48.17,48.17
330,RTN-31066006,ORD-38522203,133,Modern Memoir,Books,3,17.08,51.24
331,RTN-26411519,ORD-14530741,1283,Modern Anthology,Books,1,18.95,18.95
332,RTN-26411519,ORD-14530741,1043,Fun Doll,Toys,1,156.23,156.23
333,RTN-26411519,ORD-14530741,188,Portable Camera,Electronics,3,243.7,731.1
334,RTN-26411519,ORD-14530741,64,Smart Speaker,Electronics,2,12.2,24.4
335,RTN-26411519,ORD-14530741,110,Classic Guide,Books,3,62.73,188.19
336,RTN-26411519,ORD-14530741,1028,Smart Speaker,Electronics,1,32.42,32.42
337,RTN-98848906,ORD-33398636,25,Rustic Table,Home,3,139.81,419.43
338,RTN-98848906,ORD-33398636,791, Illustrated Anthology  ,Books,3,148.67,446.01
339,RTN-98848906,ORD-33398636,1059,Durable Jacket,Clothing,1,77.74,77.74
340,RTN-30782945,ORD-28756371,585,Educational Puzzle,Toys,1,212.47,212.47
341,RTN-12725421,ORD-89229279,196,Fun Car,Toys,2,135.11,270.22
342,RTN-12725421,ORD-89229279,109,Elegant Table,Home,1,167.5,167.5
343,RTN-12725421,ORD-89229279,72,Fun Puzzle,Toys,2,239.9,479.8
344,RTN-04083101,ORD-22325781,986,Portable Headphones,Electronics,3,184.37,553.11
345,RTN-04083101,ORD-22325781,222,Stylish Jeans,Clothing,1,9.31,9.31
346,RTN-04083101,ORD-22325781,1192,Rustic Rug,Home,1,137.18,137.18
347,RTN-04083101,ORD-22325781,508,Fun Blocks,Toys,2,177.93,355.86
348,RTN-04083101,ORD-22325781,122,Cozy Rug,Home,1,46.62,46.62
349,RTN-04083101,ORD-22325781,488,Illustrated Memoir,Books,1,15.66,15.66
350,RTN-04083101,ORD-22325781,305,Educational Puzzle,Toys,1,90.79,90.79
351,RTN-82494058,ORD-67348859,399,Colorful Puzzle,Toys,3,115.89,347.67
352,RTN-82494058,ORD-67348859,461,Colorful Puzzle,Toys,1,91.54,91.54
353,RTN-74892438,ORD-82220583,1027,Illustrated Memoir,Books,4,221.22,884.88
354,RTN-74892438,ORD-82220583,876,Comfortable Sweater,Clothing,3,234.18,702.54
355,RTN-74892438,ORD-82220583,95,Colorful Doll,Toys,4,14.65,58.6
356,RTN-74892438,ORD-82220583,525,Fun Car,Toys,4,33.99,135.96
357,RTN-74892438,ORD-82220583,300,Fun Doll,Toys,2,39.73,79.46
358,RTN-74892438,ORD-82220583,899,Wireless Headphones,Electronics,1,162.93,162.93
359,RTN-74892438,ORD-82220583,1057,Classic Shirt,Clothing,1,18.06,18.06
360,RTN-74892438,ORD-82220583,136,Fun Blocks,Toys,3,49.95,149.85
361,RTN-74892438,ORD-82220583,696,Modern Table,Home,3,242.47,727.41
362,RTN-47200641,ORD-38005590,461,Colorful Puzzle,Toys,1,91.54,91.54
363,RTN-47200641,ORD-38005590,235,Classic Shirt,Clothing,3,176.53,529.59
364,RTN-47200641,ORD-38005590,1077,Portable Camera,Electronics,1,108.48,108.48
365,RTN-47200641,ORD-38005590,1278,Portable Monitor,Electronics,3,141.91,425.73
366,RTN-47200641,ORD-38005590,226,Elegant Chair,Home,2,162.2,324.4
367,RTN-70374154,ORD-04319354,327,Fun Doll,Toys,1,161.08,161.08
368,RTN-70374154,ORD-04319354,751,Modern Memoir,Books,2,201.97,403.94
369,RTN-02564525,ORD-72680381,1279,Fun Blocks,Toys,1,42.11,42.11
370,RTN-02564525,ORD-72680381,461,Colorful Puzzle,Toys,2,91.54,183.08
371,RTN-02564525,ORD-72680381,870,Modern Novel,Books,1,140.58,140.58
372,RTN-28931806,ORD-83427261,1131,Durable Jeans,Clothing,3,239.2,717.6
373,RTN-28931806,ORD-83427261,137,Classic Jeans,Clothing,2,92.4,184.8
374,RTN-28931806,ORD-83427261,186,Durable Jacket,Clothing,3,227.6,682.8
375,RTN-28931806,ORD-83427261,186,Durable Jacket,Clothing,2,227.6,455.2
376,RTN-28931806,ORD-83427261,709,Rustic Chair,Home,1,97.28,97.28
377,RTN-28931806,ORD-83427261,795,Colorful Car,Toys,2,83.53,167.06
378,RTN-72804800,ORD-75645623,197,Classic Guide,Books,1,203.79,203.79
379,RTN-72804800,ORD-75645623,458,Cozy Rug,Home,4,101.84,407.36
380,RTN-72804800,ORD-75645623,662,Stylish Jeans,Clothing,5,131.76,658.8
381,RTN-72804800,ORD-75645623,284,Durable Shirt,Clothing,1,130.27,130.27
382,RTN-72804800,ORD-75645623,1228,Modern Memoir,Books,1,54.17,54.17
383,RTN-72804800,ORD-75645623,16, Cozy Chair  ,Home,2,44.08,88.16
384,RTN-72804800,ORD-75645623,634,Portable Speaker,Electronics,5,201.84,1009.2
385,RTN-72804800,ORD-75645623,935,Illustrated Memoir,Books,2,116.53,233.06
386,RTN-72804800,ORD-75645623,1023,Comfortable Shirt,Clothing,5,165.96,829.8
387,RTN-88810910,ORD-48737115,188,Portable Camera,Electronics,1,243.7,243.7
388,RTN-88564282,ORD-60145751,415,Cozy Lamp,Home,1,40.44,40.44
389,RTN-88564282,ORD-60145751,1009,Modern Rug,Home,1,220.25,220.25
390,RTN-35659561,ORD-78872948,982,rustic lamp,Home,5,222.87,1114.35
391,RTN-35659561,ORD-78872948,989,Illustrated Memoir,Books,1,64.29,64.29
392,RTN-35659561,ORD-78872948,844,Modern Anthology,Books,5,219.3,1096.5
393,RTN-35659561,ORD-78872948,701,Stylish Sweater,Clothing,2,156.23,312.46
394,RTN-35659561,ORD-78872948,916,Elegant Table,Home,4,248.63,994.52
395,RTN-35659561,ORD-78872948,113,Comfortable Jeans,Clothing,1,226.55,226.55
396,RTN-10395928,ORD-47864203,1168,Modern Memoir,Books,2,120.14,240.28
397,RTN-10395928,ORD-47864203,472,Comfortable Shirt,Clothing,2,38.81,77.62
398,RTN-10395928,ORD-47864203,973,Elegant Rug,Home,2,82.35,164.7
399,RTN-10395928,ORD-47864203,812,Durable Jacket,Clothing,1,142.39,142.39
400,RTN-50869112,ORD-42481028,830,Rustic Lamp,Home,1,83.16,83.16
401,RTN-50869112,ORD-42481028,1126,Classic Guide,Books,2,114.45,228.9
402,RTN-50869112,ORD-42481028,244,Colorful Car,Toys,4,188.92,755.68
403,RTN-50869112,ORD-42481028,748,Cozy Rug,Home,3,140.04,420.12
404,RTN-50869112,ORD-42481028,663,Durable Shirt,Clothing,4,133.18,532.72
405,RTN-50869112,ORD-42481028,840,Cozy Rug,Home,1,162.09,162.09
406,RTN-50869112,ORD-42481028,544,Rustic Chair,Home,5,223.94,1119.7
407,RTN-50869112,ORD-42481028,99,Elegant Chair,Home,1,179.69,179.69
408,RTN-50869112,ORD-42481028,275,Compact Camera,Electronics,4,23.25,93.0
409,RTN-50869112,ORD-42481028,655,Modern Lamp,Home,1,74.85,74.85
410,RTN-50869112,ORD-42481028,1104,compact headphones,Electronics,1,50.47,50.47
411,RTN-50869112,ORD-42481028,153,Smart Camera,Electronics,6,152.07,912.42
412,RTN-50869112,ORD-42481028,881,Modern Lamp,Home,3,229.96,689.88
413,RTN-50869112,ORD-42481028,848,Modern Novel,Books,2,117.92,235.84
414,RTN-33610857,ORD-42050142,838,Educational Doll,Toys,1,21.41,21.41
415,RTN-33610857,ORD-42050142,1196,Colorful Doll,Toys,2,134.34,268.68
416,RTN-33610857,ORD-42050142,473,Classic Anthology,Books,2,176.87,353.74
417,RTN-33610857,ORD-42050142,567,Rustic Table,Home,1,139.64,139.64
418,RTN-33610857,ORD-42050142,127,Fun Puzzle,Toys,1,158.95,158.95
419,RTN-33610857,ORD-42050142,323,Stylish Shirt,Clothing,2,163.24,326.48
420,RTN-66697292,ORD-10470759,1035,Interactive Car,Toys,2,52.81,105.62
421,RTN-66697292,ORD-10470759,714,Classic Jacket,Clothing,2,147.18,294.36
422,RTN-09126287,ORD-05061095,1282,  SMART MONITOR  ,Electronics,2,25.26,50.52
423,RTN-09126287,ORD-05061095,324,Hardcover Anthology,Books,2,133.41,266.82
424,RTN-09126287,ORD-05061095,1016,Wireless Camera,Electronics,1,176.67,176.67
425,RTN-09126287,ORD-05061095,1281,Compact Speaker,Electronics,2,168.21,336.42
426,RTN-09126287,ORD-05061095,483,Wireless Monitor,Electronics,1,27.94,27.94
427,RTN-09126287,ORD-05061095,880, Modern Rug ,Home,1,217.47,217.47
428,RTN-59839666,ORD-20188715,201,Illustrated Anthology,Books,2,9.19,18.38
429,RTN-59839666,ORD-20188715,797,Hardcover Novel,Books,1,211.53,211.53
430,RTN-59839666,ORD-20188715,55,Classic Memoir,Books,2,99.22,198.44
431,RTN-59839666,ORD-20188715,994,Elegant Rug,Home,1,147.27,147.27
432,RTN-59839666,ORD-20188715,1067,Classic Guide,Books,1,249.37,249.37
433,RTN-59839666,ORD-20188715,647,wireless headphones,Electronics,1,38.22,38.22
434,RTN-59839666,ORD-20188715,132,Educational Doll,Toys,1,82.71,82.71
435,RTN-59839666,ORD-20188715,24, Classic Memoir  ,Books,1,196.29,196.29
436,RTN-85638523,ORD-16996594,111,Hardcover Guide,Books,3,21.11,63.33
437,RTN-66674259,ORD-78407052,107,Fun Blocks,Toys,2,50.38,100.76
438,RTN-66674259,ORD-78407052,34,Smart Speaker,Electronics,1,107.31,107.31
439,RTN-66468143,ORD-43863403,210,Cozy Chair,Home,1,171.02,171.02
440,RTN-66468143,ORD-43863403,82,Hardcover Anthology,Books,2,114.99,229.98
441,RTN-66468143,ORD-43863403,1158, Rustic Table ,Home,1,98.81,98.81
442,RTN-66468143,ORD-43863403,319,hardcover novel,Books,1,55.31,55.31
443,RTN-89818172,ORD-43469000,1221,  Smart Camera ,Electronics,1,49.33,49.33
444,RTN-89818172,ORD-43469000,696,modern table,Home,1,242.47,242.47
445,RTN-89818172,ORD-43469000,145,Hardcover Novel,Books,2,16.38,32.76
446,RTN-56221675,ORD-40336522,550,Hardcover Memoir,Books,2,152.2,304.4
447,RTN-56221675,ORD-40336522,821,Modern Lamp,Home,3,33.6,100.8
448,RTN-56221675,ORD-40336522,1021,Compact Monitor,Electronics,2,52.13,104.26
449,RTN-56221675,ORD-40336522,238,Modern Novel,Books,1,104.0,104.0
450,RTN-05657595,ORD-49746596,47,Hardcover Memoir,Books,1,184.61,184.61
451,RTN-05657595,ORD-49746596,398,  Durable Sweater ,Clothing,1,34.32,34.32
452,RTN-05657595,ORD-49746596,1140,Fun Blocks,Toys,2,60.72,121.44
453,RTN-05657595,ORD-49746596,809,Interactive Blocks,Toys,1,22.95,22.95
454,RTN-05657595,ORD-49746596,406,Classic Anthology,Books,1,220.29,220.29
455,RTN-05657595,ORD-49746596,93,Modern Novel,Books,2,31.64,63.28
456,RTN-78866134,ORD-77220509,71,Smart Headphones,Electronics,1,125.12,125.12
457,RTN-78866134,ORD-77220509,1168,modern memoir,Books,3,120.14,360.42
458,RTN-78866134,ORD-77220509,1021,Compact Monitor,Electronics,3,52.13,156.39
459,RTN-78866134,ORD-77220509,510,fun puzzle,Toys,3,62.67,188.01
460,RTN-78866134,ORD-77220509,1164,Elegant Table,Home,2,241.19,482.38
461,RTN-78866134,ORD-77220509,421,Modern Memoir,Books,1,180.95,180.95
462,RTN-78866134,ORD-77220509,153,Smart Camera,Electronics,1,152.07,152.07
463,RTN-18699702,ORD-69521428,1228,Modern Memoir,Books,3,54.17,162.51
464,RTN-18699702,ORD-69521428,1089,Colorful Puzzle,Toys,1,93.58,93.58
465,RTN-18699702,ORD-69521428,910,Fun Doll,Toys,1,147.87,147.87
466,RTN-02027287,ORD-69521428,244,Colorful Car,Toys,2,188.92,377.84
467,RTN-02027287,ORD-69521428,1157,Wireless Headphones,Electronics,2,208.85,417.7
468,RTN-02027287,ORD-69521428,194, Illustrated Novel ,Books,2,63.83,127.66
469,RTN-02027287,ORD-69521428,989,Illustrated Memoir,Books,3,64.29,192.87
470,RTN-18994384,ORD-73709178,1162,Classic Novel,Books,2,214.48,428.96
471,RTN-16841495,ORD-34122287,415,Cozy Lamp,Home,3,40.44,121.32
472,RTN-32681053,ORD-00027067,94,Portable Headphones,Electronics,3,83.75,251.25
473,RTN-32681053,ORD-00027067,550,Hardcover Memoir,Books,1,152.2,152.2
474,RTN-32681053,ORD-00027067,1222,Modern Novel,Books,1,103.69,103.69
475,RTN-32681053,ORD-00027067,59,Compact Camera,Electronics,1,179.62,179.62
476,RTN-32681053,ORD-00027067,471,Educational Car,Toys,2,138.34,276.68
477,RTN-32681053,ORD-00027067,447, Smart Speaker  ,Electronics,1,73.24,73.24
478,RTN-32681053,ORD-00027067,394,Wireless Camera,Electronics,1,104.77,104.77
479,RTN-32681053,ORD-00027067,421,Modern Memoir,Books,3,180.95,542.85
480,RTN-73330913,ORD-54367440,1228,Modern Memoir,Books,1,54.17,54.17
481,RTN-01997518,ORD-89544831,554,Classic Sweater,Clothing,2,39.7,79.4
482,RTN-01997518,ORD-89544831,622,Rustic Rug,Home,2,137.8,275.6
483,RTN-42560494,ORD-53744225,1098,Classic Jacket,Clothing,1,52.35,52.35
484,RTN-42560494,ORD-53744225,1284,Compact Headphones,Electronics,1,182.33,182.33
485,RTN-42560494,ORD-53744225,77,Rustic Rug,Home,2,132.34,264.68
486,RTN-42560494,ORD-53744225,666,Hardcover Guide,Books,1,133.01,133.01
487,RTN-67734990,ORD-05784725,772,  Smart Camera ,Electronics,1,174.13,174.13
488,RTN-67734990,ORD-05784725,378,Stylish Jacket,Clothing,1,107.93,107.93
489,RTN-19866836,ORD-05784725,479,cozy lamp,Home,2,14.54,29.08
490,RTN-33399702,ORD-19797151,15,Classic Jeans,Clothing,1,176.42,176.42
491,RTN-98409185,ORD-91028377,680,Durable Jacket,Clothing,1,102.75,102.75
492,RTN-32757449,ORD-83717612,318,Modern Table,Home,2,221.02,442.04
493,RTN-32757449,ORD-83717612,213,Durable Jacket,Clothing,2,135.1,270.2
494,RTN-32757449,ORD-83717612,903,Compact Camera,Electronics,3,181.63,544.89
495,RTN-32757449,ORD-83717612,23,Hardcover Guide,Books,1,131.99,131.99
496,RTN-23194818,ORD-21016527,980,Interactive Blocks,Toys,3,43.56,130.68
497,RTN-23194818,ORD-21016527,140,Stylish Sweater,Clothing,3,193.59,580.77
498,RTN-23194818,ORD-21016527,975,Interactive Blocks,Toys,1,6.89,6.89
499,RTN-20278732,ORD-94088940,870, Modern Novel  ,Books,1,140.58,140.58
500,RTN-20278732,ORD-94088940,1096,Illustrated Novel,Books,1,16.52,16.52
501,RTN-20278732,ORD-94088940,1096,Illustrated Novel,Books,3,16.52,49.56
502,RTN-20278732,ORD-94088940,125,Modern Anthology,Books,2,140.95,281.9
503,RTN-20278732,ORD-94088940,360,Rustic Lamp,Home,3,63.42,190.26
504,RTN-20278732,ORD-94088940,175,Smart Headphones,Electronics,2,141.42,282.84
505,RTN-20278732,ORD-94088940,839,Durable Sweater,Clothing,1,184.78,184.78
506,RTN-72020291,ORD-94631510,133,Modern Memoir,Books,2,17.08,34.16
507,RTN-72020291,ORD-94631510,692,Rustic Lamp,Home,1,143.73,143.73
508,RTN-72020291,ORD-94631510,1269,modern chair,Home,1,73.06,73.06
509,RTN-72020291,ORD-94631510,985,Smart Speaker,Electronics,2,169.98,339.96
510,RTN-72020291,ORD-94631510,1091,COMPACT HEADPHONES,Electronics,1,35.56,35.56
511,RTN-30373859,ORD-31677400,940,Colorful Puzzle,Toys,1,77.78,77.78
512,RTN-30373859,ORD-31677400,1118, Portable Camera  ,Electronics,2,92.79,185.58
513,RTN-95440256,ORD-31677400,61,Smart Speaker,Electronics,3,199.5,598.5
514,RTN-95440256,ORD-31677400,485,Educational Car,Toys,1,183.29,183.29
515,RTN-95440256,ORD-31677400,1040,Portable Headphones,Electronics,2,58.79,117.58
516,RTN-24157138,ORD-99118558,1126, Classic Guide ,Books,1,114.45,114.45
517,RTN-24157138,ORD-99118558,1165, Interactive Puzzle  ,Toys,1,247.67,247.67
518,RTN-24157138,ORD-99118558,1216,Illustrated Novel,Books,1,26.75,26.75
519,RTN-24157138,ORD-99118558,211,Classic Guide,Books,1,34.61,34.61
520,RTN-54775418,ORD-96903200,1053,Durable Jacket,Clothing,2,30.14,60.28
521,RTN-54775418,ORD-96903200,253,Wireless Monitor,Electronics,1,97.75,97.75
522,RTN-54775418,ORD-96903200,864,Classic Shirt,Clothing,2,55.17,110.34
523,RTN-54775418,ORD-96903200,695,Durable Jeans,Clothing,1,104.92,104.92
524,RTN-54775418,ORD-96903200,989,Illustrated Memoir,Books,1,64.29,64.29
525,RTN-54775418,ORD-96903200,1273,Rustic Chair,Home,3,166.45,499.35
526,RTN-54775418,ORD-96903200,250,Educational Car,Toys,2,156.81,313.62
527,RTN-12524766,ORD-75914181,151,Elegant Rug,Home,1,80.48,80.48
528,RTN-12524766,ORD-75914181,293,Fun Car,Toys,1,248.64,248.64
529,RTN-12524766,ORD-75914181,1142,elegant lamp,Home,1,72.34,72.34
530,RTN-16711950,ORD-88277670,822,Fun Car,Toys,1,244.8,244.8
531,RTN-16711950,ORD-88277670,1028,Smart Speaker,Electronics,1,32.42,32.42
532,RTN-16711950,ORD-88277670,95,Colorful Doll,Toys,2,14.65,29.3
533,RTN-16711950,ORD-88277670,450,Classic Jacket,Clothing,2,233.08,466.16
534,RTN-24529567,ORD-29259586,106,Fun Blocks,Toys,2,179.78,359.56
535,RTN-24529567,ORD-29259586,620,Elegant Chair,Home,1,50.09,50.09
536,RTN-24529567,ORD-29259586,765,Compact Monitor,Electronics,2,128.04,256.08
537,RTN-24529567,ORD-29259586,577,Modern Novel,Books,2,201.86,403.72
538,RTN-58126840,ORD-90876275,1192,Rustic Rug,Home,1,137.18,137.18
539,RTN-58126840,ORD-90876275,359,Comfortable Jeans,Clothing,3,154.99,464.97
540,RTN-58126840,ORD-90876275,881,Modern Lamp,Home,1,229.96,229.96
541,RTN-18978681,ORD-38927881,662,Stylish Jeans,Clothing,2,131.76,263.52
542,RTN-18978681,ORD-38927881,1247,Fun Blocks,Toys,1,77.87,77.87
543,RTN-18978681,ORD-38927881,528,Portable Headphones,Electronics,3,83.35,250.05
544,RTN-18978681,ORD-38927881,165,Classic Shirt,Clothing,1,141.8,141.8
545,RTN-18978681,ORD-38927881,1032,Cozy Table,Home,2,200.11,400.22
546,RTN-18978681,ORD-38927881,1278,Portable Monitor,Electronics,1,141.91,141.91
547,RTN-80189332,ORD-73399743,880,Modern Rug,Home,1,217.47,217.47
548,RTN-80189332,ORD-73399743,681,Compact Speaker,Electronics,2,17.14,34.28
549,RTN-80189332,ORD-73399743,1226,Interactive Puzzle,Toys,2,156.14,312.28
550,RTN-61071108,ORD-73399743,1092,Educational Doll,Toys,2,58.7,117.4
551,RTN-61071108,ORD-73399743,282,Cozy Lamp,Home,4,68.62,274.48
552,RTN-61071108,ORD-73399743,865,Educational Doll,Toys,1,120.74,120.74
553,RTN-61071108,ORD-73399743,54,Modern Chair,Home,1,191.96,191.96
554,RTN-61071108,ORD-73399743,477,Modern Lamp,Home,1,38.84,38.84
555,RTN-61071108,ORD-73399743,451,Educational Puzzle,Toys,2,90.72,181.44
556,RTN-61071108,ORD-73399743,536,Rustic Table,Home,1,11.54,11.54
557,RTN-35953914,ORD-53234069,239,Interactive Blocks,Toys,5,159.17,795.85
558,RTN-35953914,ORD-53234069,263,Stylish Shirt,Clothing,1,74.44,74.44
559,RTN-35953914,ORD-53234069,914,Comfortable Sweater,Clothing,2,49.93,99.86
560,RTN-35953914,ORD-53234069,386,Comfortable Shirt,Clothing,5,84.33,421.65
561,RTN-35953914,ORD-53234069,1185,Stylish Jeans,Clothing,4,62.08,248.32
562,RTN-35953914,ORD-53234069,862,Illustrated Novel,Books,2,9.6,19.2
563,RTN-35953914,ORD-53234069,634,Portable Speaker,Electronics,5,201.84,1009.2
564,RTN-35953914,ORD-53234069,304,Colorful Puzzle,Toys,5,47.47,237.35
565,RTN-09679001,ORD-94967084,536,Rustic Table,Home,2,11.54,23.08
566,RTN-09679001,ORD-94967084,552,Durable Shirt,Clothing,2,240.47,480.94
567,RTN-09679001,ORD-94967084,25,Rustic Table,Home,1,139.81,139.81
568,RTN-09679001,ORD-94967084,198,Educational Car,Toys,2,68.59,137.18
569,RTN-09679001,ORD-94967084,133,Modern Memoir,Books,1,17.08,17.08
570,RTN-09679001,ORD-94967084,426,Stylish Jeans,Clothing,2,150.73,301.46
571,RTN-09679001,ORD-94967084,233,Modern Anthology,Books,3,188.43,565.29
572,RTN-09679001,ORD-94967084,751, Modern Memoir  ,Books,3,201.97,605.91
573,RTN-87063811,ORD-47874056,842,Fun Doll,Toys,1,150.55,150.55
574,RTN-87063811,ORD-47874056,602,Fun Puzzle,Toys,2,121.94,243.88
575,RTN-87063811,ORD-47874056,819,Hardcover Anthology,Books,1,73.76,73.76
576,RTN-87063811,ORD-47874056,930,Durable Shirt,Clothing,1,42.85,42.85
577,RTN-87063811,ORD-47874056,327,Fun Doll,Toys,3,161.08,483.24
578,RTN-87063811,ORD-47874056,326,Cozy Rug,Home,2,22.63,45.26
579,RTN-87063811,ORD-47874056,709,Rustic Chair,Home,1,97.28,97.28
580,RTN-45261166,ORD-09744042,175,Smart Headphones,Electronics,1,141.42,141.42
581,RTN-45261166,ORD-09744042,658,Educational Car,Toys,1,62.61,62.61
582,RTN-45261166,ORD-09744042,1208, Compact Speaker ,Electronics,2,48.17,96.34
583,RTN-45261166,ORD-09744042,778,Comfortable Sweater,Clothing,2,147.51,295.02
584,RTN-45261166,ORD-09744042,8,Rustic Chair,Home,2,121.3,242.6
585,RTN-54128487,ORD-16495969,178,Compact Speaker,Electronics,1,239.16,239.16
586,RTN-54128487,ORD-16495969,961,Portable Headphones,Electronics,1,225.23,225.23
587,RTN-54128487,ORD-16495969,317,Portable Headphones,Electronics,2,153.36,306.72
588,RTN-54128487,ORD-16495969,777, Classic Jeans ,Clothing,1,106.45,106.45
589,RTN-54128487,ORD-16495969,465,cozy rug,Home,1,239.96,239.96
590,RTN-64722260,ORD-36686618,961,Portable Headphones,Electronics,2,225.23,450.46
591,RTN-40138753,ORD-52583502,251,Smart Speaker,Electronics,5,72.59,362.95
592,RTN-40138753,ORD-52583502,44,Colorful Car,Toys,1,58.48,58.48
593,RTN-40138753,ORD-52583502,570,Modern Novel,Books,3,127.27,381.81
594,RTN-40138753,ORD-52583502,606, Smart Monitor ,Electronics,4,170.91,683.64
595,RTN-40138753,ORD-52583502,824,Educational Car,Toys,5,104.16,520.8
596,RTN-10953892,ORD-33967434,1121,rustic lamp,Home,1,177.14,177.14
597,RTN-10953892,ORD-33967434,384,Classic Sweater,Clothing,2,52.17,104.34
598,RTN-72281880,ORD-83960260,261,Elegant Rug,Home,2,217.12,434.24
599,RTN-69468682,ORD-41031457,874,  Portable Speaker ,Electronics,2,139.62,279.24
600,RTN-69468682,ORD-41031457,997,Portable Headphones,Electronics,1,199.74,199.74
601,RTN-14568456,ORD-33576138,1146,Modern Guide,Books,1,170.11,170.11
602,RTN-14568456,ORD-33576138,138,Classic Jeans,Clothing,1,28.56,28.56
603,RTN-13060768,ORD-84611086,415,Cozy Lamp,Home,1,40.44,40.44
604,RTN-13060768,ORD-84611086,903,Compact Camera,Electronics,3,181.63,544.89
605,RTN-32336916,ORD-83374890,138,Classic Jeans,Clothing,2,28.56,57.12
606,RTN-66210789,ORD-95768656,758,Colorful Doll,Toys,3,17.41,52.23
607,RTN-66210789,ORD-95768656,837,Elegant Chair,Home,1,176.89,176.89
608,RTN-66210789,ORD-95768656,319,Hardcover Novel,Books,2,55.31,110.62
609,RTN-66210789,ORD-95768656,946,Smart Speaker,Electronics,1,118.46,118.46
610,RTN-66210789,ORD-95768656,575,Durable Jacket,Clothing,2,43.06,86.12
611,RTN-20459038,ORD-66290540,1009,Modern Rug,Home,1,220.25,220.25
612,RTN-75891824,ORD-02454894,729,Elegant Rug,Home,1,191.26,191.26
613,RTN-75891824,ORD-02454894,722,Compact Headphones,Electronics,1,162.82,162.82
614,RTN-75891824,ORD-02454894,510,Fun Puzzle,Toys,1,62.67,62.67
615,RTN-43323618,ORD-84595258,728,Hardcover Anthology,Books,1,180.86,180.86
616,RTN-43323618,ORD-84595258,570,Modern Novel,Books,1,127.27,127.27
617,RTN-43323618,ORD-84595258,388,Durable Sweater,Clothing,2,87.55,175.1
618,RTN-43323618,ORD-84595258,669,Fun Blocks,Toys,3,12.03,36.09
619,RTN-11223263,ORD-37706708,1081,Stylish Jacket,Clothing,3,247.46,742.38
620,RTN-11223263,ORD-37706708,537,Modern Chair,Home,3,70.16,210.48
621,RTN-03667946,ORD-31983078,359,Comfortable Jeans,Clothing,1,154.99,154.99
622,RTN-03667946,ORD-31983078,1198,Wireless Speaker,Electronics,2,91.09,182.18
623,RTN-03667946,ORD-31983078,1005,Illustrated Novel,Books,1,45.98,45.98
624,RTN-03667946,ORD-31983078,922,Rustic Chair,Home,1,191.7,191.7
625,RTN-03667946,ORD-31983078,171, Hardcover Memoir  ,Books,1,140.14,140.14
626,RTN-59227985,ORD-62452179,626,Modern Guide,Books,2,120.86,241.72
627,RTN-59227985,ORD-62452179,170,Illustrated Memoir,Books,2,126.42,252.84
628,RTN-23964371,ORD-09255667,275,Compact Camera,Electronics,3,23.25,69.75
629,RTN-23964371,ORD-09255667,252, Modern Novel ,Books,2,19.18,38.36
