cart_id,customer_id,created_at,cart_total,status
CART-06089252,CUST-2598,2024-11-05,1362.72,abandoned
CART-24202710,CUST-4561,2025-06-04,510.11,abandoned
CART-70744704,GUEST-100464,2025-05-12,604.35,abandoned
CART-89390433,GUEST-101903,2025-05-19,1297.16,abandoned
CART-99028441,CUST-3776,2024-08-30,4151.7,abandoned
CART-95085775,CUST-3888,2024-10-23,50.09,abandoned
CART-47258673,CUST-2709,2025-03-17,2106.45,abandoned
CART-80981743,GUEST-101476,2024-09-20,2176.93,abandoned
CART-87769011,GUEST-103146,2024-10-09,2209.26,abandoned
CART-09227050,CUST-2139,2024-10-16,4150.38,abandoned
CART-27147418,GUEST-103875,2025-06-11,2017.01,abandoned
CART-20436662,CUST-5580,2025-01-22,296.16,abandoned
CART-50487161,GUEST-103089,2024-10-27,240.85,abandoned
CART-84945949,CUST-6444,2024-09-12,689.52,converted
CART-85947334,CUST-5870,2025-02-18,590.11,abandoned
CART-19179249,CUST-6029,2025-07-22,1998.92,abandoned
CART-72229078,GUEST-100207,2025-05-18,792.37,abandoned
CART-59269710,CUST-4916,2025-07-18,1298.3,abandoned
CART-00343669,CUST-5886,2024-12-04,4873.06,abandoned
CART-29903432,CUST-6832,2025-01-30,1524.3,converted
CART-59348572,GUEST-100039,2025-08-05,1011.19,abandoned
CART-87988298,CUST-1554,2025-05-12,1891.32,abandoned
CART-22176318,GUEST-100367,2025-03-18,328.92,abandoned
CART-87809439,CUST-3196,2025-06-01,999.81,abandoned
CART-88136760,GUEST-102281,2025-06-20,378.55,abandoned
CART-63719965,CUST-5699,2024-10-08,1457.62,abandoned
CART-98920357,GUEST-100967,2024-09-25,1695.09,abandoned
CART-38725037,GUEST-101002,2025-02-06,1064.14,converted
CART-41412827,GUEST-103679,2025-04-12,1068.15,abandoned
CART-37704518,GUEST-101803,2025-07-08,2037.76,converted
CART-68903906,CUST-7028,2025-04-07,1915.12,abandoned
CART-44586534,CUST-6559,2025-08-19,788.37,abandoned
CART-67998831,GUEST-103024,2025-01-15,2868.22,abandoned
CART-02014396,GUEST-103137,2025-01-16,1115.12,abandoned
CART-60652724,CUST-4814,2025-02-01,841.33,abandoned
CART-09055679,GUEST-102634,2025-02-18,169.54,converted
CART-02858950,GUEST-100200,2025-02-04,1476.3,abandoned
CART-85400543,CUST-5324,2025-05-16,3255.58,converted
CART-09710685,CUST-3532,2024-09-16,369.58,abandoned
CART-22909258,GUEST-101227,2025-01-14,1419.74,abandoned
CART-24169006,CUST-2728,2024-10-05,4303.66,abandoned
CART-28132976,CUST-2085,2025-02-04,4159.32,abandoned
CART-02947015,GUEST-103708,2025-07-15,225.07,abandoned
CART-79040861,GUEST-100603,2024-09-07,1657.04,converted
CART-45848185,CUST-6522,2025-05-25,434.97,abandoned
CART-15139305,CUST-6449,2025-06-23,1743.66,abandoned
CART-92983996,CUST-4036,2025-07-04,1638.62,abandoned
CART-51943414,GUEST-101436,2024-09-19,1034.69,abandoned
CART-77949586,CUST-5168,2025-06-29,1501.19,abandoned
CART-48378051,CUST-3521,2025-04-22,1021.4,abandoned
CART-08008030,CUST-4611,2025-01-07,2157.83,abandoned
CART-03015952,GUEST-102786,2025-08-07,947.52,abandoned
CART-95751903,CUST-2719,2025-08-01,2292.62,abandoned
CART-65094388,CUST-6768,2025-07-26,1844.2,converted
CART-31377717,CUST-2112,2025-06-24,678.39,converted
CART-30947821,GUEST-102818,2025-07-21,707.7,abandoned
CART-40912286,GUEST-100403,2025-08-03,574.49,abandoned
CART-75349597,GUEST-101780,2024-09-16,814.09,converted
CART-76066309,CUST-4177,2025-03-24,1174.52,abandoned
CART-44701157,CUST-6265,2025-01-03,1160.78,abandoned
CART-12091663,GUEST-102841,2024-09-09,2360.79,abandoned
CART-70565604,GUEST-102791,2025-02-12,849.77,abandoned
CART-26051157,CUST-5312,2025-06-24,3013.57,abandoned
CART-21762589,CUST-6915,2024-09-18,951.5,abandoned
CART-17626766,CUST-6252,2025-03-03,1999.39,abandoned
CART-85040358,GUEST-103332,2024-09-08,371.37,abandoned
CART-90579497,CUST-4542,2024-09-08,355.9,abandoned
CART-63041711,CUST-3978,2025-02-23,2257.8,abandoned
CART-48967102,CUST-4233,2025-07-26,287.31,converted
CART-22119970,CUST-5032,2025-05-12,3228.53,abandoned
CART-46825897,CUST-5148,2025-01-11,2312.62,converted
CART-13470268,CUST-5411,2025-02-01,3641.84,abandoned
CART-27020061,CUST-6852,2025-03-30,271.12,abandoned
CART-85375950,CUST-6556,2024-09-26,1953.11,abandoned
CART-39612596,GUEST-103566,2025-01-05,456.84,abandoned
CART-22003016,CUST-3604,2025-04-17,293.18,abandoned
CART-89245857,GUEST-102639,2025-02-05,1059.83,abandoned
CART-25787698,GUEST-102085,2025-04-14,528.09,converted
CART-31325918,GUEST-102588,2025-03-29,749.49,abandoned
CART-10900093,CUST-2723,2024-11-08,1822.58,abandoned
CART-71888335,GUEST-103190,2024-08-24,2090.59,abandoned
CART-06237792,CUST-3450,2024-09-25,876.94,abandoned
CART-36641498,CUST-4186,2024-12-06,1110.63,abandoned
CART-08357119,CUST-3120,2025-02-14,386.48,abandoned
CART-73127098,GUEST-101303,2025-04-15,52.8,abandoned
CART-46059953,GUEST-103161,2024-11-28,957.07,abandoned
CART-64315102,GUEST-100188,2025-02-26,240.58,abandoned
CART-56071891,CUST-6058,2024-12-27,6975.47,abandoned
CART-61512764,CUST-1846,2024-11-07,327.12,abandoned
CART-93289450,GUEST-101837,2025-06-06,1562.95,abandoned
CART-98096537,CUST-5995,2025-01-16,580.12,abandoned
CART-02136263,CUST-2043,2025-08-01,7982.31,abandoned
CART-89707333,CUST-4399,2024-10-14,1402.08,abandoned
CART-33173126,CUST-5095,2025-03-09,844.65,abandoned
CART-22711208,GUEST-101557,2024-09-28,444.69,abandoned
CART-36234519,CUST-6211,2025-02-27,1410.67,abandoned
CART-02789419,CUST-5535,2025-03-19,2803.96,converted
CART-71935167,CUST-4827,2025-05-19,48.17,abandoned
CART-29690102,GUEST-103127,2025-02-24,1755.98,abandoned
CART-97198216,CUST-6339,2025-06-29,365.12,abandoned
CART-46726838,CUST-2100,2025-01-12,2759.36,abandoned
CART-21175926,GUEST-102876,2025-04-14,1953.6,abandoned
CART-54863238,GUEST-102725,2025-01-10,473.64,converted
CART-06452791,CUST-2711,2025-06-08,125.12,abandoned
CART-00266172,GUEST-101085,2025-07-24,2793.39,abandoned
CART-67595191,GUEST-100056,2024-09-08,671.97,abandoned
CART-34814698,CUST-2497,2025-04-11,729.21,abandoned
CART-02986624,CUST-6251,2024-10-23,1578.71,abandoned
CART-46923577,CUST-4561,2025-06-10,359.4,abandoned
CART-90034424,CUST-2685,2024-10-09,435.32,abandoned
CART-87654367,CUST-3342,2024-10-29,2481.28,abandoned
CART-03541739,CUST-6290,2024-09-18,1757.55,converted
CART-75104748,CUST-3877,2025-04-06,475.15,abandoned
CART-27740540,CUST-5729,2024-12-16,37.7,abandoned
CART-38496063,GUEST-100928,2024-09-21,910.35,abandoned
CART-99152891,GUEST-101056,2024-09-05,1306.18,abandoned
CART-61265330,CUST-6732,2025-06-23,815.57,abandoned
CART-66645041,GUEST-103791,2024-10-15,1236.79,abandoned
CART-63412061,CUST-6262,2024-09-14,2017.25,abandoned
CART-18456333,GUEST-103300,2025-04-10,239.04,abandoned
CART-08508010,GUEST-100811,2025-06-18,2091.28,abandoned
CART-19808933,GUEST-103745,2025-08-22,84.66,abandoned
CART-33899709,CUST-2740,2025-04-07,2013.5,abandoned
CART-20293657,CUST-2900,2025-01-05,387.71,abandoned
CART-51396143,CUST-7020,2024-12-11,5481.19,converted
CART-22826699,GUEST-102129,2025-03-02,189.11,abandoned
CART-18343177,CUST-3769,2025-08-22,960.76,abandoned
CART-59889120,CUST-5907,2024-10-31,104.98,abandoned
CART-55543654,CUST-3843,2025-06-29,323.45,abandoned
CART-83792079,CUST-4425,2025-07-21,176.87,abandoned
CART-07140578,CUST-3176,2025-06-08,228.76,abandoned
CART-25664380,CUST-6128,2024-12-09,3146.77,abandoned
CART-90148360,GUEST-101226,2025-06-24,941.7,abandoned
CART-87762506,CUST-5568,2025-01-14,769.71,abandoned
CART-88344695,GUEST-101623,2024-12-25,92.61,abandoned
CART-20114424,CUST-6933,2024-10-17,620.25,abandoned
CART-64936703,CUST-1695,2024-12-05,588.87,abandoned
CART-27730750,GUEST-102991,2024-10-26,666.63,abandoned
CART-82336951,CUST-3177,2025-08-12,1020.32,abandoned
CART-71103091,CUST-4978,2025-04-29,1491.81,abandoned
CART-84201707,CUST-3294,2025-07-27,887.78,abandoned
CART-04953969,CUST-4662,2025-06-29,672.42,converted
CART-61800582,CUST-1985,2025-05-08,83.8,abandoned
CART-56346192,CUST-7242,2025-07-06,613.17,abandoned
CART-78185150,CUST-5852,2024-12-15,1184.55,abandoned
CART-49167888,CUST-7397,2025-05-02,1025.86,abandoned
CART-63049056,CUST-4068,2025-06-15,2130.38,abandoned
CART-30388913,GUEST-102769,2025-08-20,1242.0,abandoned
CART-09256381,GUEST-103712,2025-04-30,562.18,abandoned
CART-91253709,CUST-6182,2025-01-05,1101.14,abandoned
CART-21270835,CUST-2880,2025-02-28,2527.78,abandoned
CART-16942746,CUST-2656,2024-12-12,2082.43,abandoned
CART-61169256,CUST-6652,2025-07-11,119.44,abandoned
CART-82225507,CUST-2787,2025-06-03,759.53,abandoned
CART-06648804,CUST-3733,2024-12-12,633.5,abandoned
CART-58766472,CUST-6423,2025-04-15,3620.99,abandoned
CART-93575274,CUST-3202,2024-08-28,1054.24,abandoned
CART-30867698,CUST-4192,2025-03-17,805.51,abandoned
CART-43996556,GUEST-103538,2024-12-07,3647.39,converted
CART-02776020,GUEST-101246,2025-05-25,1725.81,abandoned
CART-67148794,CUST-5350,2025-05-04,159.22,abandoned
CART-74338209,GUEST-102350,2024-12-16,2717.87,abandoned
CART-98128940,GUEST-101041,2025-02-19,760.0,abandoned
CART-94551014,CUST-4634,2025-06-08,894.82,abandoned
CART-70602994,CUST-2411,2025-03-25,2767.41,abandoned
CART-97879513,CUST-4965,2025-01-18,4000.96,abandoned
CART-88039530,GUEST-101351,2024-12-03,1451.97,abandoned
CART-61580291,GUEST-103304,2025-07-17,78.15,abandoned
CART-64284062,GUEST-103440,2024-09-02,166.38,abandoned
CART-33515537,CUST-4379,2024-12-03,934.22,abandoned
CART-34644789,CUST-6505,2025-08-03,4251.53,abandoned
CART-16136934,CUST-3653,2025-01-14,1898.97,abandoned
CART-90705742,GUEST-101237,2025-03-12,662.85,abandoned
CART-54034342,GUEST-102098,2025-08-08,144.12,abandoned
CART-65647646,GUEST-103673,2024-09-26,1146.21,abandoned
CART-83128887,CUST-7376,2025-08-04,2207.03,abandoned
CART-22362757,CUST-3223,2025-05-27,5217.54,abandoned
CART-84560091,GUEST-103111,2024-10-05,433.54,abandoned
CART-76388041,GUEST-101909,2024-12-07,983.35,abandoned
CART-07733333,CUST-1852,2025-03-13,470.69,abandoned
CART-03390033,CUST-5356,2024-10-18,4463.69,abandoned
CART-31473998,GUEST-100625,2024-08-22,2488.1,abandoned
CART-24797678,CUST-4604,2024-10-25,1228.57,abandoned
CART-13149152,GUEST-101231,2025-07-10,615.25,abandoned
CART-33360867,GUEST-100344,2025-06-03,719.03,converted
CART-09782543,GUEST-101794,2024-10-08,510.04,abandoned
CART-99852214,CUST-5100,2024-12-07,814.14,abandoned
CART-30639387,CUST-4228,2025-07-01,869.14,abandoned
CART-67278074,CUST-4270,2025-06-03,1197.27,converted
CART-02648210,CUST-2713,2025-05-02,2982.01,abandoned
CART-87350279,GUEST-101477,2024-09-26,558.35,converted
CART-05462838,GUEST-102585,2025-01-08,809.16,abandoned
CART-74794855,CUST-5564,2025-03-16,3939.56,abandoned
CART-64285983,CUST-6923,2025-06-30,254.55,converted
CART-72254815,CUST-1924,2024-08-29,967.19,abandoned
CART-81611241,CUST-4827,2025-05-21,413.44,abandoned
CART-72975132,CUST-4361,2025-04-03,725.05,abandoned
CART-45399949,GUEST-100160,2025-06-21,1452.17,abandoned
CART-90528359,GUEST-101659,2025-03-09,1111.05,abandoned
CART-27946573,GUEST-100788,2024-11-06,1937.69,abandoned
CART-72967237,CUST-5118,2025-08-12,865.76,abandoned
CART-75877135,CUST-3334,2024-12-14,1793.89,abandoned
CART-30759074,CUST-5954,2025-06-02,368.34,abandoned
CART-05723293,GUEST-103663,2025-07-27,510.55,abandoned
CART-68840414,CUST-3554,2025-03-11,650.47,abandoned
CART-84232410,CUST-6562,2025-08-06,1509.83,abandoned
CART-78972050,GUEST-100422,2024-10-05,1740.31,abandoned
CART-07895669,CUST-4427,2024-12-28,157.31,abandoned
CART-12115748,GUEST-101699,2025-01-30,858.23,abandoned
CART-79201970,CUST-6557,2024-10-21,2212.15,abandoned
CART-59828441,CUST-5548,2025-08-04,1262.79,abandoned
CART-27125668,GUEST-102261,2025-08-04,1327.12,abandoned
CART-99556707,CUST-2416,2024-09-23,27.34,converted
CART-81180882,CUST-4037,2024-10-29,1874.59,abandoned
CART-75839276,CUST-1718,2025-02-06,2128.57,abandoned
CART-79902741,CUST-1901,2025-02-19,980.19,abandoned
CART-75354850,GUEST-102066,2025-03-31,2712.12,converted
CART-96046663,CUST-3625,2025-02-05,2672.62,abandoned
CART-19703956,CUST-5706,2024-10-03,189.01,abandoned
CART-29615800,CUST-7009,2024-11-07,456.09,abandoned
CART-19860014,GUEST-102842,2025-01-13,1408.35,abandoned
CART-56392318,CUST-4174,2025-04-24,715.89,abandoned
CART-94646242,CUST-3657,2025-06-25,636.57,abandoned
CART-92098207,CUST-3236,2024-09-16,972.54,abandoned
CART-73957461,CUST-6076,2025-01-22,1448.24,abandoned
CART-80699196,GUEST-103744,2025-04-03,962.76,converted
CART-42814734,GUEST-103951,2025-07-01,161.43,converted
CART-30971475,GUEST-101554,2025-04-11,912.98,abandoned
CART-76873399,CUST-3575,2025-01-10,7402.69,abandoned
CART-43378129,GUEST-100818,2025-02-20,1464.55,abandoned
CART-27012677,GUEST-101534,2025-03-11,1676.1,abandoned
CART-70856849,CUST-7086,2024-09-29,585.56,abandoned
CART-86271858,CUST-2076,2025-01-12,265.15,abandoned
CART-12173109,GUEST-100121,2024-10-02,482.38,abandoned
CART-36503594,GUEST-100961,2025-01-06,1699.54,abandoned
CART-07737523,CUST-2459,2024-09-07,155.37,abandoned
CART-70768120,GUEST-101862,2024-11-27,715.86,abandoned
CART-34439072,GUEST-101480,2025-02-23,132.24,abandoned
CART-76302218,GUEST-102571,2025-07-15,1300.97,abandoned
CART-12045333,GUEST-100137,2025-07-19,2707.22,abandoned
CART-50463547,GUEST-102926,2024-11-23,1234.03,abandoned
CART-86236878,GUEST-101773,2024-09-08,672.07,converted
CART-12272497,CUST-7216,2025-07-26,1273.79,abandoned
CART-75131434,GUEST-103612,2024-08-27,1863.34,abandoned
CART-15018368,GUEST-102471,2024-09-22,134.74,abandoned
CART-42366382,GUEST-100056,2025-04-10,682.13,abandoned
CART-56999489,GUEST-101271,2025-04-30,864.42,abandoned
CART-17528701,CUST-6497,2025-01-18,1938.02,converted
CART-70259331,GUEST-102015,2024-09-20,2359.45,abandoned
CART-34569543,CUST-1794,2024-11-01,917.94,converted
CART-76433796,CUST-7363,2025-05-03,248.78,converted
CART-57606628,GUEST-102897,2024-11-03,754.38,abandoned
CART-78209827,CUST-2820,2024-09-19,2029.81,abandoned
CART-41969094,CUST-6005,2025-01-28,1866.63,abandoned
CART-91456094,CUST-5690,2025-04-06,140.33,abandoned
CART-67751191,GUEST-100380,2025-06-13,1410.95,abandoned
CART-16953107,GUEST-100842,2025-02-27,588.78,abandoned
CART-14652861,GUEST-100573,2025-03-08,1171.39,abandoned
CART-17479938,CUST-3999,2024-10-13,1533.95,abandoned
CART-89048211,CUST-3110,2024-11-06,1161.32,abandoned
CART-71135544,CUST-2127,2025-01-02,773.72,abandoned
CART-59306916,GUEST-103360,2025-05-16,980.36,converted
CART-40204669,CUST-5297,2025-01-19,6215.01,abandoned
CART-27961561,GUEST-101606,2025-01-22,837.17,abandoned
CART-63440964,CUST-2067,2025-08-12,438.9,abandoned
CART-35026473,CUST-4205,2025-05-03,2045.77,abandoned
CART-32739425,CUST-3342,2024-11-07,4450.3,abandoned
CART-91132088,CUST-5609,2025-07-31,1855.59,converted
CART-90045077,GUEST-101164,2024-08-24,154.77,abandoned
CART-00209587,GUEST-103416,2024-09-26,2211.71,abandoned
CART-82818601,GUEST-101391,2025-02-05,2054.79,converted
CART-91782881,GUEST-100602,2025-07-08,725.36,abandoned
CART-26551812,GUEST-101925,2025-01-11,824.95,abandoned
CART-35138069,CUST-3580,2025-03-19,211.13,abandoned
CART-88586652,CUST-2853,2025-04-19,7069.76,abandoned
CART-51052114,CUST-5757,2025-06-29,1169.15,abandoned
CART-48552312,GUEST-100253,2024-11-26,1779.8,abandoned
CART-58666513,CUST-4598,2025-01-06,3263.61,abandoned
CART-82457470,GUEST-100309,2025-01-04,1802.9,abandoned
CART-10704067,CUST-6562,2025-08-18,1285.84,abandoned
CART-75666184,CUST-7429,2024-11-10,319.14,abandoned
CART-21095837,CUST-3724,2025-02-22,1249.91,converted
CART-16669275,GUEST-100143,2024-11-18,2099.71,abandoned
CART-40042953,CUST-3778,2025-06-14,3029.05,abandoned
CART-16775641,CUST-3780,2025-04-16,1322.55,abandoned
CART-70085453,CUST-2904,2025-03-18,2142.53,abandoned
CART-54277354,CUST-3573,2025-03-27,1668.36,abandoned
CART-51096483,CUST-6297,2025-06-14,1050.74,abandoned
CART-48035549,CUST-4021,2025-05-26,694.5,abandoned
CART-98399486,GUEST-101456,2024-12-17,2445.93,abandoned
CART-90779668,CUST-1724,2025-04-19,122.64,abandoned
CART-36021048,CUST-2767,2025-07-20,1082.82,abandoned
CART-38508097,CUST-6184,2025-07-23,1640.98,abandoned
CART-76561153,GUEST-103749,2025-03-03,878.31,abandoned
CART-69239602,CUST-7363,2025-04-20,1050.9,abandoned
CART-67639716,CUST-5098,2024-12-07,1394.46,abandoned
CART-69776307,CUST-5519,2025-02-14,2042.58,abandoned
CART-54020318,CUST-7087,2024-12-22,1248.47,abandoned
CART-67753421,CUST-2479,2024-11-25,596.9,abandoned
CART-96637900,CUST-4899,2025-05-21,363.05,abandoned
CART-78893121,CUST-1540,2024-10-12,3438.01,abandoned
CART-07240897,CUST-3621,2024-10-17,229.92,abandoned
CART-55022681,CUST-3949,2024-12-26,434.49,abandoned
CART-52714838,CUST-5953,2025-01-21,1378.29,abandoned
CART-99182329,GUEST-103483,2025-03-22,1999.44,converted
CART-61811421,GUEST-101805,2024-10-11,2103.14,abandoned
CART-03909489,GUEST-100193,2024-08-22,884.63,abandoned
CART-58119941,GUEST-103526,2024-12-06,2616.58,abandoned
CART-67146601,CUST-6867,2025-02-07,59.82,abandoned
CART-98816241,GUEST-103435,2025-03-04,256.78,abandoned
CART-74303383,GUEST-102463,2024-12-23,2025.02,abandoned
CART-83955171,GUEST-102774,2024-12-22,1827.7,abandoned
CART-77991674,GUEST-101477,2025-07-07,846.58,abandoned
CART-37380535,CUST-2313,2025-07-03,281.72,abandoned
CART-75007132,GUEST-101677,2025-04-12,67.4,abandoned
CART-28493904,CUST-4154,2024-11-06,1551.5,abandoned
CART-28418473,GUEST-100119,2025-02-11,1054.98,abandoned
CART-11780467,GUEST-100863,2025-01-02,719.4,abandoned
CART-15508464,CUST-3255,2025-08-17,1362.78,abandoned
CART-36066607,GUEST-100242,2025-05-09,1781.9,abandoned
CART-42858101,CUST-6734,2024-09-06,268.65,abandoned
CART-77243537,CUST-6572,2024-12-16,976.2,abandoned
CART-50998003,CUST-6088,2025-05-25,2299.97,abandoned
CART-16223702,GUEST-103462,2024-09-05,2151.51,converted
CART-11497966,CUST-2325,2024-12-08,2412.34,abandoned
CART-62794432,CUST-5620,2025-06-07,1273.26,abandoned
CART-94981509,CUST-4291,2025-04-10,2800.34,abandoned
CART-63192593,CUST-2753,2025-06-17,239.96,abandoned
CART-90843890,CUST-2315,2024-09-18,961.42,converted
CART-31758773,CUST-2939,2025-01-07,981.67,abandoned
CART-52123408,GUEST-103530,2024-10-29,594.31,abandoned
CART-36986405,CUST-5161,2025-05-22,522.07,abandoned
CART-28309799,CUST-3420,2024-11-09,950.08,converted
CART-14268830,CUST-4614,2024-11-27,765.91,abandoned
CART-73773596,GUEST-103459,2024-11-07,2839.43,abandoned
CART-65749534,CUST-2701,2024-09-20,366.71,abandoned
CART-76211240,CUST-7010,2024-10-03,1722.63,abandoned
CART-76883783,CUST-5648,2025-06-24,152.0,abandoned
CART-22731632,CUST-3643,2024-11-16,1004.5,abandoned
CART-80392240,CUST-7116,2024-09-14,456.05,converted
CART-53970450,CUST-6212,2025-02-14,1658.24,abandoned
CART-47350286,CUST-3778,2025-08-22,862.0,abandoned
CART-07328628,CUST-3359,2025-01-12,3626.15,abandoned
CART-80700517,GUEST-103086,2025-06-08,1238.57,abandoned
CART-84400174,CUST-4228,2025-06-28,2034.29,abandoned
CART-90472272,GUEST-103833,2025-04-27,2029.66,abandoned
CART-36094130,CUST-1575,2025-04-02,1606.81,abandoned
CART-51569753,GUEST-102492,2024-09-26,1295.06,converted
CART-77620360,CUST-5019,2024-12-23,532.62,abandoned
CART-16975338,CUST-4510,2025-04-17,741.69,abandoned
CART-30680282,CUST-1472,2025-02-21,451.27,abandoned
CART-01918352,GUEST-103058,2024-12-05,852.75,abandoned
CART-83882982,GUEST-101646,2025-08-18,2658.18,converted
CART-42463665,CUST-2921,2025-02-03,848.54,converted
CART-72706884,CUST-2467,2024-09-07,1518.53,converted
CART-90582261,GUEST-101428,2025-08-13,898.18,abandoned
CART-30636077,CUST-7040,2025-03-29,587.17,abandoned
CART-33336635,GUEST-101914,2025-02-11,1563.27,converted
CART-34101438,CUST-2443,2024-09-11,574.35,abandoned
CART-92816094,CUST-3498,2025-05-16,3119.33,converted
CART-65386389,CUST-1624,2025-03-18,246.3,abandoned
CART-87613179,GUEST-100584,2024-09-04,1197.51,abandoned
CART-93608524,CUST-3595,2024-09-05,620.58,abandoned
CART-48614663,CUST-5616,2025-04-17,354.68,abandoned
CART-37054623,GUEST-102225,2025-02-20,1422.4,abandoned
CART-82039643,GUEST-100953,2025-03-30,531.29,abandoned
CART-84260244,GUEST-100256,2024-11-28,105.9,abandoned
CART-24288638,CUST-7288,2025-01-25,1332.78,abandoned
CART-37957003,CUST-6659,2025-01-12,411.03,abandoned
CART-79349627,GUEST-103929,2024-10-23,126.69,abandoned
CART-91978892,CUST-3232,2025-02-09,953.84,abandoned
CART-73250885,GUEST-103909,2025-01-29,944.09,abandoned
CART-80269948,CUST-3313,2025-02-26,3100.19,abandoned
CART-11474219,CUST-2599,2025-07-06,884.89,abandoned
CART-29379282,CUST-2928,2025-01-19,547.08,abandoned
CART-15682000,GUEST-103767,2024-11-21,1770.7,converted
CART-64023796,GUEST-102634,2025-07-31,525.18,abandoned
CART-22896755,CUST-6029,2025-07-30,813.98,abandoned
CART-24937850,CUST-1859,2024-10-18,2041.22,abandoned
CART-74240273,GUEST-100225,2024-09-25,709.92,abandoned
CART-20565561,CUST-4316,2024-08-27,4276.19,converted
CART-86394581,CUST-5787,2024-12-25,727.16,abandoned
CART-38945354,GUEST-101677,2025-07-29,1243.14,converted
CART-84311853,GUEST-101118,2025-03-20,546.66,abandoned
CART-11889398,CUST-6676,2025-04-02,2283.65,abandoned
